"date";"value";"date2";"date3"
16116;9,57198103733875;2014-02-15;2014,08333333333
16116;7,7936731065132;2014-02-15;2014,08333333333
16116;10,7027241508276;2014-02-15;2014,08333333333
16116;11;2014-02-15;2014,08333333333
16116;5;2014-02-15;2014,08333333333
16116;9;2014-02-15;2014,08333333333
16116;10;2014-02-15;2014,08333333333
16116;11;2014-02-15;2014,08333333333
16117;4,01244122842425;2014-02-16;2014,08333333333
16117;3,64411131050978;2014-02-16;2014,08333333333
16117;7,3997142446857;2014-02-16;2014,08333333333
16117;2,17550066982592;2014-02-16;2014,08333333333
16117;4,38370624229444;2014-02-16;2014,08333333333
16117;10;2014-02-16;2014,08333333333
16117;8;2014-02-16;2014,08333333333
16117;7;2014-02-16;2014,08333333333
16117;7;2014-02-16;2014,08333333333
16117;13;2014-02-16;2014,08333333333
16118;10,0652593041422;2014-02-17;2014,08333333333
16118;11,3326523432337;2014-02-17;2014,08333333333
16118;7,65008164899523;2014-02-17;2014,08333333333
16118;2,2290873152274;2014-02-17;2014,08333333333
16118;5,34119748266579;2014-02-17;2014,08333333333
16118;3;2014-02-17;2014,08333333333
16118;6;2014-02-17;2014,08333333333
16118;6;2014-02-17;2014,08333333333
16118;6;2014-02-17;2014,08333333333
16118;11;2014-02-17;2014,08333333333
16119;5,10594667890658;2014-02-18;2014,08333333333
16119;5,56710545946752;2014-02-18;2014,08333333333
16119;10,1555812619559;2014-02-18;2014,08333333333
16119;5,85448458084928;2014-02-18;2014,08333333333
16119;0,322774349252266;2014-02-18;2014,08333333333
16119;5;2014-02-18;2014,08333333333
16119;10;2014-02-18;2014,08333333333
16119;4;2014-02-18;2014,08333333333
16119;8;2014-02-18;2014,08333333333
16119;3;2014-02-18;2014,08333333333
16120;8,16408387801349;2014-02-19;2014,08333333333
16120;6,6400310087788;2014-02-19;2014,08333333333
16120;11,27110062572;2014-02-19;2014,08333333333
16120;5,88482304196403;2014-02-19;2014,08333333333
16120;11,1773675701676;2014-02-19;2014,08333333333
16120;6;2014-02-19;2014,08333333333
16120;7;2014-02-19;2014,08333333333
16120;4;2014-02-19;2014,08333333333
16120;5;2014-02-19;2014,08333333333
16120;5;2014-02-19;2014,08333333333
16121;7,86167132227769;2014-02-20;2014,08333333333
16121;9,53891379618443;2014-02-20;2014,08333333333
16121;2,61119108831481;2014-02-20;2014,08333333333
16121;3,00317411873689;2014-02-20;2014,08333333333
16121;8,61107699591029;2014-02-20;2014,08333333333
16121;1;2014-02-20;2014,08333333333
16121;2;2014-02-20;2014,08333333333
16121;10;2014-02-20;2014,08333333333
16121;6;2014-02-20;2014,08333333333
16121;6;2014-02-20;2014,08333333333
16122;1,97053465859511;2014-02-21;2014,08333333333
16122;8,36178410735476;2014-02-21;2014,08333333333
16122;6,36053022826332;2014-02-21;2014,08333333333
16122;10,3680658491735;2014-02-21;2014,08333333333
16122;3,61354845239651;2014-02-21;2014,08333333333
16122;9;2014-02-21;2014,08333333333
16122;8;2014-02-21;2014,08333333333
16122;6;2014-02-21;2014,08333333333
16122;8;2014-02-21;2014,08333333333
16122;7;2014-02-21;2014,08333333333
16123;7,38826541289062;2014-02-22;2014,08333333333
16123;6,01453120955381;2014-02-22;2014,08333333333
16123;9,59670438303074;2014-02-22;2014,08333333333
16123;9,93428841149407;2014-02-22;2014,08333333333
16123;3,70631498387783;2014-02-22;2014,08333333333
16123;5;2014-02-22;2014,08333333333
16123;5;2014-02-22;2014,08333333333
16123;5;2014-02-22;2014,08333333333
16123;12;2014-02-22;2014,08333333333
16123;5;2014-02-22;2014,08333333333
16124;11,6525515782843;2014-02-23;2014,08333333333
16124;11,2697212256698;2014-02-23;2014,08333333333
16124;5,03376198685764;2014-02-23;2014,08333333333
16124;10,3900343677694;2014-02-23;2014,08333333333
16124;11,4659693029324;2014-02-23;2014,08333333333
16124;11;2014-02-23;2014,08333333333
16124;3;2014-02-23;2014,08333333333
16124;6;2014-02-23;2014,08333333333
16124;8;2014-02-23;2014,08333333333
16124;9;2014-02-23;2014,08333333333
16125;3,17148917213676;2014-02-24;2014,08333333333
16125;8,70097483255078;2014-02-24;2014,08333333333
16125;8,629425919253;2014-02-24;2014,08333333333
16125;6,47605983084918;2014-02-24;2014,08333333333
16125;6,21194348022232;2014-02-24;2014,08333333333
16125;8;2014-02-24;2014,08333333333
16125;0;2014-02-24;2014,08333333333
16125;10;2014-02-24;2014,08333333333
16125;8;2014-02-24;2014,08333333333
16125;12;2014-02-24;2014,08333333333
16126;3,87988711243454;2014-02-25;2014,08333333333
16126;3,79394858150628;2014-02-25;2014,08333333333
16126;9,76409710484902;2014-02-25;2014,08333333333
16126;3,35448053702823;2014-02-25;2014,08333333333
16126;7,67775794808814;2014-02-25;2014,08333333333
16126;11;2014-02-25;2014,08333333333
16126;12;2014-02-25;2014,08333333333
16126;10;2014-02-25;2014,08333333333
16126;5;2014-02-25;2014,08333333333
16126;7;2014-02-25;2014,08333333333
16127;8,25403684875698;2014-02-26;2014,08333333333
16127;7,0812717713424;2014-02-26;2014,08333333333
16127;8,44277530876617;2014-02-26;2014,08333333333
16127;9,23242390053051;2014-02-26;2014,08333333333
16127;9,19317039194555;2014-02-26;2014,08333333333
16127;7;2014-02-26;2014,08333333333
16127;3;2014-02-26;2014,08333333333
16127;4;2014-02-26;2014,08333333333
16127;10;2014-02-26;2014,08333333333
16127;11;2014-02-26;2014,08333333333
16128;2,0418975209173;2014-02-27;2014,08333333333
16128;8,68914151908861;2014-02-27;2014,08333333333
16128;8,84305017430055;2014-02-27;2014,08333333333
16128;10,703827372378;2014-02-27;2014,08333333333
16128;13,2894596427184;2014-02-27;2014,08333333333
16128;7;2014-02-27;2014,08333333333
16128;10;2014-02-27;2014,08333333333
16128;9;2014-02-27;2014,08333333333
16128;3;2014-02-27;2014,08333333333
16128;6;2014-02-27;2014,08333333333
16129;5,39274253203339;2014-02-28;2014,08333333333
16129;4,74404009508919;2014-02-28;2014,08333333333
16129;6,19970043926753;2014-02-28;2014,08333333333
16129;4,22430318863215;2014-02-28;2014,08333333333
16129;5,68518004972522;2014-02-28;2014,08333333333
16129;7;2014-02-28;2014,08333333333
16129;7;2014-02-28;2014,08333333333
16129;10;2014-02-28;2014,08333333333
16129;8;2014-02-28;2014,08333333333
16129;5;2014-02-28;2014,08333333333
16130;12,0006482456695;2014-03-01;2014,16666666667
16130;1,2200624976913;2014-03-01;2014,16666666667
16130;5,05108406872236;2014-03-01;2014,16666666667
16130;3,74735084261215;2014-03-01;2014,16666666667
16130;7,07104642824484;2014-03-01;2014,16666666667
16130;10;2014-03-01;2014,16666666667
16130;7;2014-03-01;2014,16666666667
16130;6;2014-03-01;2014,16666666667
16130;4;2014-03-01;2014,16666666667
16130;12;2014-03-01;2014,16666666667
16131;7,95586797436545;2014-03-02;2014,16666666667
16131;7,12135046219168;2014-03-02;2014,16666666667
16131;4,84591265713157;2014-03-02;2014,16666666667
16131;7,58343746625848;2014-03-02;2014,16666666667
16131;9,94954715485494;2014-03-02;2014,16666666667
16131;9;2014-03-02;2014,16666666667
16131;10;2014-03-02;2014,16666666667
16131;11;2014-03-02;2014,16666666667
16131;4;2014-03-02;2014,16666666667
16131;7;2014-03-02;2014,16666666667
16132;0,242943887105384;2014-03-03;2014,16666666667
16132;2,86216907451989;2014-03-03;2014,16666666667
16132;13,4062167798268;2014-03-03;2014,16666666667
16132;6,72397536771805;2014-03-03;2014,16666666667
16132;14,6314964650419;2014-03-03;2014,16666666667
16132;4;2014-03-03;2014,16666666667
16132;7;2014-03-03;2014,16666666667
16132;2;2014-03-03;2014,16666666667
16132;3;2014-03-03;2014,16666666667
16132;8;2014-03-03;2014,16666666667
16133;10,447813482145;2014-03-04;2014,16666666667
16133;9,28043071836573;2014-03-04;2014,16666666667
16133;12,216236003319;2014-03-04;2014,16666666667
16133;10,1006918150234;2014-03-04;2014,16666666667
16133;8,74319090875257;2014-03-04;2014,16666666667
16133;12;2014-03-04;2014,16666666667
16133;8;2014-03-04;2014,16666666667
16133;11;2014-03-04;2014,16666666667
16133;9;2014-03-04;2014,16666666667
16133;10;2014-03-04;2014,16666666667
16134;5,61237768999517;2014-03-05;2014,16666666667
16134;13,752342103776;2014-03-05;2014,16666666667
16134;3,98104730794414;2014-03-05;2014,16666666667
16134;9,53010824818435;2014-03-05;2014,16666666667
16134;7,02152516279896;2014-03-05;2014,16666666667
16134;5;2014-03-05;2014,16666666667
16134;7;2014-03-05;2014,16666666667
16134;6;2014-03-05;2014,16666666667
16134;7;2014-03-05;2014,16666666667
16134;6;2014-03-05;2014,16666666667
16135;7,14570675950595;2014-03-06;2014,16666666667
16135;7,19840355135651;2014-03-06;2014,16666666667
16135;5,54006798005234;2014-03-06;2014,16666666667
16135;12,1597541586332;2014-03-06;2014,16666666667
16135;6,38915659488208;2014-03-06;2014,16666666667
16135;7;2014-03-06;2014,16666666667
16135;9;2014-03-06;2014,16666666667
16135;9;2014-03-06;2014,16666666667
16135;7;2014-03-06;2014,16666666667
16135;4;2014-03-06;2014,16666666667
16136;2,55338671498596;2014-03-07;2014,16666666667
16136;6,62049183410994;2014-03-07;2014,16666666667
16136;1,19176554722042;2014-03-07;2014,16666666667
16136;3,85731195720102;2014-03-07;2014,16666666667
16136;3,34480129547845;2014-03-07;2014,16666666667
16136;13;2014-03-07;2014,16666666667
16136;7;2014-03-07;2014,16666666667
16136;10;2014-03-07;2014,16666666667
16136;10;2014-03-07;2014,16666666667
16136;9;2014-03-07;2014,16666666667
16137;5,86290977092439;2014-03-08;2014,16666666667
16137;9,99325217087788;2014-03-08;2014,16666666667
16137;6,98850857742544;2014-03-08;2014,16666666667
16137;7,0037763060807;2014-03-08;2014,16666666667
16137;6,98706459597926;2014-03-08;2014,16666666667
16137;10;2014-03-08;2014,16666666667
16137;8;2014-03-08;2014,16666666667
16137;6;2014-03-08;2014,16666666667
16137;8;2014-03-08;2014,16666666667
16137;6;2014-03-08;2014,16666666667
16138;8,03724211249097;2014-03-09;2014,16666666667
16138;12,0684720577529;2014-03-09;2014,16666666667
16138;11,1755118137335;2014-03-09;2014,16666666667
16138;8,89520191862256;2014-03-09;2014,16666666667
16138;12,3018891043669;2014-03-09;2014,16666666667
16138;3;2014-03-09;2014,16666666667
16138;6;2014-03-09;2014,16666666667
16138;12;2014-03-09;2014,16666666667
16138;8;2014-03-09;2014,16666666667
16138;7;2014-03-09;2014,16666666667
16139;4,9012849058134;2014-03-10;2014,16666666667
16139;7,5759404267359;2014-03-10;2014,16666666667
16139;4,32455644352998;2014-03-10;2014,16666666667
16139;9,69928644309579;2014-03-10;2014,16666666667
16139;6,75369857871348;2014-03-10;2014,16666666667
16139;8;2014-03-10;2014,16666666667
16139;4;2014-03-10;2014,16666666667
16139;7;2014-03-10;2014,16666666667
16139;5;2014-03-10;2014,16666666667
16139;5;2014-03-10;2014,16666666667
16140;8,7146311438428;2014-03-11;2014,16666666667
16140;5,04331318639833;2014-03-11;2014,16666666667
16140;3,77140467057124;2014-03-11;2014,16666666667
16140;7,04146853990503;2014-03-11;2014,16666666667
16140;-0,151609081509126;2014-03-11;2014,16666666667
16140;6;2014-03-11;2014,16666666667
16140;8;2014-03-11;2014,16666666667
16140;11;2014-03-11;2014,16666666667
16140;5;2014-03-11;2014,16666666667
16140;11;2014-03-11;2014,16666666667
16141;10,0080154215336;2014-03-12;2014,16666666667
16141;3,78600951953003;2014-03-12;2014,16666666667
16141;2,12605848576111;2014-03-12;2014,16666666667
16141;8,24338125711695;2014-03-12;2014,16666666667
16141;8,70105345277402;2014-03-12;2014,16666666667
16141;7;2014-03-12;2014,16666666667
16141;5;2014-03-12;2014,16666666667
16141;12;2014-03-12;2014,16666666667
16141;11;2014-03-12;2014,16666666667
16141;3;2014-03-12;2014,16666666667
16142;10,9194437733277;2014-03-13;2014,16666666667
16142;5,79466085611105;2014-03-13;2014,16666666667
16142;8,16757459992704;2014-03-13;2014,16666666667
16142;5,89130591977398;2014-03-13;2014,16666666667
16142;6,82077146262644;2014-03-13;2014,16666666667
16142;10;2014-03-13;2014,16666666667
16142;9;2014-03-13;2014,16666666667
16142;9;2014-03-13;2014,16666666667
16142;3;2014-03-13;2014,16666666667
16142;12;2014-03-13;2014,16666666667
16143;11,3222953427427;2014-03-14;2014,16666666667
16143;10,9846657486402;2014-03-14;2014,16666666667
16143;9,30987182172924;2014-03-14;2014,16666666667
16143;14,8395088781629;2014-03-14;2014,16666666667
16143;4,02019667587969;2014-03-14;2014,16666666667
16143;9;2014-03-14;2014,16666666667
16143;10;2014-03-14;2014,16666666667
16143;5;2014-03-14;2014,16666666667
16143;7;2014-03-14;2014,16666666667
16143;13;2014-03-14;2014,16666666667
16144;4,61116807036977;2014-03-15;2014,16666666667
16144;3,07767442138475;2014-03-15;2014,16666666667
16144;7,48968573521644;2014-03-15;2014,16666666667
16144;9,54463202008368;2014-03-15;2014,16666666667
16144;7,64259482423267;2014-03-15;2014,16666666667
16144;7;2014-03-15;2014,16666666667
16144;3;2014-03-15;2014,16666666667
16144;5;2014-03-15;2014,16666666667
16144;7;2014-03-15;2014,16666666667
16144;8;2014-03-15;2014,16666666667
16145;6,71504710978424;2014-03-16;2014,16666666667
16145;10,368941123447;2014-03-16;2014,16666666667
16145;8,50033724129445;2014-03-16;2014,16666666667
16145;5,33901012990414;2014-03-16;2014,16666666667
16145;8,19232619323543;2014-03-16;2014,16666666667
16145;14;2014-03-16;2014,16666666667
16145;11;2014-03-16;2014,16666666667
16145;8;2014-03-16;2014,16666666667
16145;3;2014-03-16;2014,16666666667
16145;6;2014-03-16;2014,16666666667
16146;8,10113246321562;2014-03-17;2014,16666666667
16146;9,34323215847068;2014-03-17;2014,16666666667
16146;1,9744873357748;2014-03-17;2014,16666666667
16146;6,75986868599432;2014-03-17;2014,16666666667
16146;6,18930498202025;2014-03-17;2014,16666666667
16146;7;2014-03-17;2014,16666666667
16146;10;2014-03-17;2014,16666666667
16146;4;2014-03-17;2014,16666666667
16146;9;2014-03-17;2014,16666666667
16146;5;2014-03-17;2014,16666666667
16147;3,89337890755716;2014-03-18;2014,16666666667
16147;9,3893303862047;2014-03-18;2014,16666666667
16147;8,29765702510321;2014-03-18;2014,16666666667
16147;10,3903387977078;2014-03-18;2014,16666666667
16147;7,07060809552736;2014-03-18;2014,16666666667
16147;11;2014-03-18;2014,16666666667
16147;11;2014-03-18;2014,16666666667
16147;1;2014-03-18;2014,16666666667
16147;11;2014-03-18;2014,16666666667
16147;9;2014-03-18;2014,16666666667
16148;2,19650373733375;2014-03-19;2014,16666666667
16148;11,2988654045445;2014-03-19;2014,16666666667
16148;6,21136253768531;2014-03-19;2014,16666666667
16148;11,8646404271808;2014-03-19;2014,16666666667
16148;6,53996121960876;2014-03-19;2014,16666666667
16148;10;2014-03-19;2014,16666666667
16148;8;2014-03-19;2014,16666666667
16148;9;2014-03-19;2014,16666666667
16148;8;2014-03-19;2014,16666666667
16148;7;2014-03-19;2014,16666666667
16149;7,9143024273726;2014-03-20;2014,16666666667
16149;12,6228946035149;2014-03-20;2014,16666666667
16149;7,27880928815938;2014-03-20;2014,16666666667
16149;6,97335946973115;2014-03-20;2014,16666666667
16149;3,2797387610663;2014-03-20;2014,16666666667
16149;7;2014-03-20;2014,16666666667
16149;8;2014-03-20;2014,16666666667
16149;10;2014-03-20;2014,16666666667
16149;7;2014-03-20;2014,16666666667
16149;8;2014-03-20;2014,16666666667
16150;4,11636139209053;2014-03-21;2014,16666666667
16150;6,35379775299384;2014-03-21;2014,16666666667
16150;8,60974957520886;2014-03-21;2014,16666666667
16150;8,29460931419232;2014-03-21;2014,16666666667
16150;8,52442073611242;2014-03-21;2014,16666666667
16150;6;2014-03-21;2014,16666666667
16150;8;2014-03-21;2014,16666666667
16150;7;2014-03-21;2014,16666666667
16150;10;2014-03-21;2014,16666666667
16150;7;2014-03-21;2014,16666666667
16151;5,20142113751382;2014-03-22;2014,16666666667
16151;9,93986521255442;2014-03-22;2014,16666666667
16151;2,90761720177819;2014-03-22;2014,16666666667
16151;7,65093439467757;2014-03-22;2014,16666666667
16151;9,47400317760113;2014-03-22;2014,16666666667
16151;10;2014-03-22;2014,16666666667
16151;6;2014-03-22;2014,16666666667
16151;6;2014-03-22;2014,16666666667
16151;9;2014-03-22;2014,16666666667
16151;4;2014-03-22;2014,16666666667
16152;8,46862473813749;2014-03-23;2014,16666666667
16152;15,3287050998894;2014-03-23;2014,16666666667
16152;10,4552728076585;2014-03-23;2014,16666666667
16152;8,17683352335852;2014-03-23;2014,16666666667
16152;6,97939767319827;2014-03-23;2014,16666666667
16152;6;2014-03-23;2014,16666666667
16152;12;2014-03-23;2014,16666666667
16152;5;2014-03-23;2014,16666666667
16152;5;2014-03-23;2014,16666666667
16152;4;2014-03-23;2014,16666666667
16153;3,80148091800223;2014-03-24;2014,16666666667
16153;1,6669300153347;2014-03-24;2014,16666666667
16153;4,94715843478422;2014-03-24;2014,16666666667
16153;7,77695876304388;2014-03-24;2014,16666666667
16153;9,74707006985659;2014-03-24;2014,16666666667
16153;11;2014-03-24;2014,16666666667
16153;6;2014-03-24;2014,16666666667
16153;6;2014-03-24;2014,16666666667
16153;6;2014-03-24;2014,16666666667
16153;2;2014-03-24;2014,16666666667
16154;8,26971131282375;2014-03-25;2014,16666666667
16154;10,194598134442;2014-03-25;2014,16666666667
16154;3,31508516399899;2014-03-25;2014,16666666667
16154;5,94152492599011;2014-03-25;2014,16666666667
16154;10,7093663464465;2014-03-25;2014,16666666667
16154;1;2014-03-25;2014,16666666667
16154;8;2014-03-25;2014,16666666667
16154;-3;2014-03-25;2014,16666666667
16154;7;2014-03-25;2014,16666666667
16154;3;2014-03-25;2014,16666666667
16155;10,1982100155379;2014-03-26;2014,16666666667
16155;1,65942331226855;2014-03-26;2014,16666666667
16155;7,29781511659806;2014-03-26;2014,16666666667
16155;12,6074677975093;2014-03-26;2014,16666666667
16155;6,29605622496037;2014-03-26;2014,16666666667
16155;8;2014-03-26;2014,16666666667
16155;11;2014-03-26;2014,16666666667
16155;9;2014-03-26;2014,16666666667
16155;11;2014-03-26;2014,16666666667
16155;6;2014-03-26;2014,16666666667
16156;10,3271732282545;2014-03-27;2014,16666666667
16156;6,52739890842044;2014-03-27;2014,16666666667
16156;6,92670210483941;2014-03-27;2014,16666666667
16156;5,9592741720241;2014-03-27;2014,16666666667
16156;6,50069785258669;2014-03-27;2014,16666666667
16156;11;2014-03-27;2014,16666666667
16156;6;2014-03-27;2014,16666666667
16156;9;2014-03-27;2014,16666666667
16156;11;2014-03-27;2014,16666666667
16156;7;2014-03-27;2014,16666666667
16157;11,0270854980908;2014-03-28;2014,16666666667
16157;6,85851254413485;2014-03-28;2014,16666666667
16157;6,98519215652308;2014-03-28;2014,16666666667
16157;6,62499031471167;2014-03-28;2014,16666666667
16157;3,01170462898869;2014-03-28;2014,16666666667
16157;8;2014-03-28;2014,16666666667
16157;9;2014-03-28;2014,16666666667
16157;9;2014-03-28;2014,16666666667
16157;8;2014-03-28;2014,16666666667
16157;10;2014-03-28;2014,16666666667
16158;11,7068041374056;2014-03-29;2014,16666666667
16158;10,2278807873476;2014-03-29;2014,16666666667
16158;4,27347912622049;2014-03-29;2014,16666666667
16158;7,58086919017308;2014-03-29;2014,16666666667
16158;9,24580663599563;2014-03-29;2014,16666666667
16158;7;2014-03-29;2014,16666666667
16158;3;2014-03-29;2014,16666666667
16158;3;2014-03-29;2014,16666666667
16158;8;2014-03-29;2014,16666666667
16158;10;2014-03-29;2014,16666666667
16159;4,33079381042782;2014-03-30;2014,16666666667
16159;6,90789799094964;2014-03-30;2014,16666666667
16159;9,60080799077299;2014-03-30;2014,16666666667
16159;8,72283973790944;2014-03-30;2014,16666666667
16159;6,35081734083954;2014-03-30;2014,16666666667
16159;5;2014-03-30;2014,16666666667
16159;5;2014-03-30;2014,16666666667
16159;9;2014-03-30;2014,16666666667
16159;10;2014-03-30;2014,16666666667
16159;5;2014-03-30;2014,16666666667
16160;4,8332881917834;2014-03-31;2014,16666666667
16160;11,6376821363903;2014-03-31;2014,16666666667
16160;7,71244555392089;2014-03-31;2014,16666666667
16160;9,81309140444588;2014-03-31;2014,16666666667
16160;7,60466047078795;2014-03-31;2014,16666666667
16160;9;2014-03-31;2014,16666666667
16160;11;2014-03-31;2014,16666666667
16160;10;2014-03-31;2014,16666666667
16160;8;2014-03-31;2014,16666666667
16160;7;2014-03-31;2014,16666666667
16161;7,40557187107558;2014-04-01;2014,25
16161;13,9415376607584;2014-04-01;2014,25
16161;2,79372246494344;2014-04-01;2014,25
16161;8,51422874345849;2014-04-01;2014,25
16161;6,51433485227499;2014-04-01;2014,25
16161;7;2014-04-01;2014,25
16161;6;2014-04-01;2014,25
16161;1;2014-04-01;2014,25
16161;7;2014-04-01;2014,25
16161;9;2014-04-01;2014,25
16162;-1,24276567984696;2014-04-02;2014,25
16162;6,80099947812505;2014-04-02;2014,25
16162;7,94445147982243;2014-04-02;2014,25
16162;8,10845743842783;2014-04-02;2014,25
16162;11,9962339350933;2014-04-02;2014,25
16162;8;2014-04-02;2014,25
16162;8;2014-04-02;2014,25
16162;7;2014-04-02;2014,25
16162;1;2014-04-02;2014,25
16162;9;2014-04-02;2014,25
16163;10,7436668857504;2014-04-03;2014,25
16163;5,07616339127032;2014-04-03;2014,25
16163;11,0647967811741;2014-04-03;2014,25
16163;7,55306111619469;2014-04-03;2014,25
16163;6,60410082853437;2014-04-03;2014,25
16163;11;2014-04-03;2014,25
16163;7;2014-04-03;2014,25
16163;7;2014-04-03;2014,25
16163;6;2014-04-03;2014,25
16163;7;2014-04-03;2014,25
16164;12,0584365646167;2014-04-04;2014,25
16164;10,0489326889394;2014-04-04;2014,25
16164;8,88974108335913;2014-04-04;2014,25
16164;6,32333557332592;2014-04-04;2014,25
16164;0,515603265603551;2014-04-04;2014,25
16164;7;2014-04-04;2014,25
16164;6;2014-04-04;2014,25
16164;9;2014-04-04;2014,25
16164;6;2014-04-04;2014,25
16164;10;2014-04-04;2014,25
16165;11,1588066532707;2014-04-05;2014,25
16165;2,42523987232394;2014-04-05;2014,25
16165;7,15710309106933;2014-04-05;2014,25
16165;1,96653703596208;2014-04-05;2014,25
16165;6,22835549020904;2014-04-05;2014,25
16165;13;2014-04-05;2014,25
16165;4;2014-04-05;2014,25
16165;6;2014-04-05;2014,25
16165;9;2014-04-05;2014,25
16165;12;2014-04-05;2014,25
16166;3,93084280515829;2014-04-06;2014,25
16166;10,6247821419438;2014-04-06;2014,25
16166;6,88576112442707;2014-04-06;2014,25
16166;9,61672055424208;2014-04-06;2014,25
16166;5,5699396216508;2014-04-06;2014,25
16166;12;2014-04-06;2014,25
16166;10;2014-04-06;2014,25
16166;7;2014-04-06;2014,25
16166;7;2014-04-06;2014,25
16166;5;2014-04-06;2014,25
16167;5,59655108368745;2014-04-07;2014,25
16167;6,99922128944066;2014-04-07;2014,25
16167;8,57372549676131;2014-04-07;2014,25
16167;8,65636228757773;2014-04-07;2014,25
16167;6,99038077763403;2014-04-07;2014,25
16167;7;2014-04-07;2014,25
16167;1;2014-04-07;2014,25
16167;3;2014-04-07;2014,25
16167;9;2014-04-07;2014,25
16167;6;2014-04-07;2014,25
16168;9,23781804617248;2014-04-08;2014,25
16168;4,98008983689623;2014-04-08;2014,25
16168;3,55006249121179;2014-04-08;2014,25
16168;3,90134272454162;2014-04-08;2014,25
16168;9,38808657380864;2014-04-08;2014,25
16168;10;2014-04-08;2014,25
16168;4;2014-04-08;2014,25
16168;6;2014-04-08;2014,25
16168;6;2014-04-08;2014,25
16168;3;2014-04-08;2014,25
16169;8,22064006574462;2014-04-09;2014,25
16169;7,34682299491312;2014-04-09;2014,25
16169;3,80864076077455;2014-04-09;2014,25
16169;1,87346410500725;2014-04-09;2014,25
16169;7,439009098255;2014-04-09;2014,25
16169;5;2014-04-09;2014,25
16169;7;2014-04-09;2014,25
16169;8;2014-04-09;2014,25
16169;4;2014-04-09;2014,25
16169;4;2014-04-09;2014,25
16170;8,36143968370653;2014-04-10;2014,25
16170;3,87239708521532;2014-04-10;2014,25
16170;5,46772617852887;2014-04-10;2014,25
16170;7,23445183056875;2014-04-10;2014,25
16170;10,0163510687428;2014-04-10;2014,25
16170;9;2014-04-10;2014,25
16170;10;2014-04-10;2014,25
16170;5;2014-04-10;2014,25
16170;9;2014-04-10;2014,25
16170;6;2014-04-10;2014,25
16171;9,2055104027477;2014-04-11;2014,25
16171;6,9270582204725;2014-04-11;2014,25
16171;9,32762167464037;2014-04-11;2014,25
16171;4,73976774083619;2014-04-11;2014,25
16171;7,81762397850169;2014-04-11;2014,25
16171;15;2014-04-11;2014,25
16171;6;2014-04-11;2014,25
16171;9;2014-04-11;2014,25
16171;9;2014-04-11;2014,25
16171;10;2014-04-11;2014,25
16172;13,989583664704;2014-04-12;2014,25
16172;13,4396481694311;2014-04-12;2014,25
16172;8,51894934131697;2014-04-12;2014,25
16172;6,8401215627135;2014-04-12;2014,25
16172;3,53946986188428;2014-04-12;2014,25
16172;0;2014-04-12;2014,25
16172;3;2014-04-12;2014,25
16172;9;2014-04-12;2014,25
16172;8;2014-04-12;2014,25
16172;8;2014-04-12;2014,25
16173;6,40077854864032;2014-04-13;2014,25
16173;9,37094183980779;2014-04-13;2014,25
16173;10,2789592370666;2014-04-13;2014,25
16173;12,0985069320584;2014-04-13;2014,25
16173;8,23503474421444;2014-04-13;2014,25
16173;4;2014-04-13;2014,25
16173;7;2014-04-13;2014,25
16173;14;2014-04-13;2014,25
16173;5;2014-04-13;2014,25
16173;5;2014-04-13;2014,25
16174;7,60877129203276;2014-04-14;2014,25
16174;8,60856130017522;2014-04-14;2014,25
16174;6,51009954742572;2014-04-14;2014,25
16174;7,71615044049884;2014-04-14;2014,25
16174;6,56547660153056;2014-04-14;2014,25
16174;7;2014-04-14;2014,25
16174;7;2014-04-14;2014,25
16174;7;2014-04-14;2014,25
16174;11;2014-04-14;2014,25
16174;8;2014-04-14;2014,25
16175;8,71593275092328;2014-04-15;2014,25
16175;7,91704407267113;2014-04-15;2014,25
16175;10,1391999772505;2014-04-15;2014,25
16175;6,41872418222595;2014-04-15;2014,25
16175;4,98344209486001;2014-04-15;2014,25
16175;4;2014-04-15;2014,25
16175;10;2014-04-15;2014,25
16175;11;2014-04-15;2014,25
16175;9;2014-04-15;2014,25
16175;8;2014-04-15;2014,25
16176;2,10705116244677;2014-04-16;2014,25
16176;1,97100673422427;2014-04-16;2014,25
16176;7,05543937919297;2014-04-16;2014,25
16176;3,01186370556097;2014-04-16;2014,25
16176;8,45272507683428;2014-04-16;2014,25
16176;12;2014-04-16;2014,25
16176;5;2014-04-16;2014,25
16176;9;2014-04-16;2014,25
16176;7;2014-04-16;2014,25
16176;12;2014-04-16;2014,25
16177;7,96509986247405;2014-04-17;2014,25
16177;10,9621074935216;2014-04-17;2014,25
16177;6,79006479619908;2014-04-17;2014,25
16177;10,7317332793327;2014-04-17;2014,25
16177;9,85122068667654;2014-04-17;2014,25
16177;6;2014-04-17;2014,25
16177;2;2014-04-17;2014,25
16177;5;2014-04-17;2014,25
16177;6;2014-04-17;2014,25
16177;11;2014-04-17;2014,25
16178;9,57243724194426;2014-04-18;2014,25
16178;1,81590639515455;2014-04-18;2014,25
16178;11,9194788425545;2014-04-18;2014,25
16178;10,7493413950054;2014-04-18;2014,25
16178;7,84598249404391;2014-04-18;2014,25
16178;8;2014-04-18;2014,25
16178;4;2014-04-18;2014,25
16178;8;2014-04-18;2014,25
16178;7;2014-04-18;2014,25
16178;10;2014-04-18;2014,25
16179;5,26317749165913;2014-04-19;2014,25
16179;10,4588404916052;2014-04-19;2014,25
16179;9,48623007410015;2014-04-19;2014,25
16179;6,51174086865671;2014-04-19;2014,25
